District,Event,Circle,Police Station,Caller Source,Event Type,Event Sub-Type,Date,Latitude,Longitude,Day,Month,WeekDay,Hour
LUCKNOW,P05052114451,C2,PS3,PHONE,Dispute,Money Transactions Dispute,05/05/2021 23:40:10,26.88,81.019,2021-05-05,5,4,23
LUCKNOW,P05052114465,C2,PS3,PHONE,Information Against Police,No Action Has Been Taken By Ps Incharge For Delivery Of Person Vehicle Goods By,05/05/2021 23:41:28,26.875,81.054,2021-05-05,5,4,23
LUCKNOW,P06052100052,C2,PS3,PHONE,Dispute,Other Dispute,06/05/2021 00:09:06,26.878,81.055,2021-05-06,5,5,0
LUCKNOW,P06052100200,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,06/05/2021 00:49:23,26.876,81.055,2021-05-06,5,5,0
LUCKNOW,P06052100266,C2,PS3,PHONE,Dispute,Other Dispute,06/05/2021 01:15:50,26.917,81.031,2021-05-06,5,5,1
LUCKNOW,P06052100333,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,06/05/2021 01:46:28,26.911,81.029,2021-05-06,5,5,1
LUCKNOW,P06052103672,C2,PS3,PHONE,Robbery,On Road,06/05/2021 10:17:21,26.883,81.04,2021-05-06,5,5,10
LUCKNOW,P06052105869,C2,PS3,PHONE,Threat In Person,Attack,06/05/2021 12:56:51,26.855,81.031,2021-05-06,5,5,12
LUCKNOW,P06052106701,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,06/05/2021 14:12:23,26.897,81.047,2021-05-06,5,5,14
LUCKNOW,P06052107076,C2,PS3,PHONE,Cyber Crimes,Illegally Transfer Money From Bank,06/05/2021 14:44:23,26.885,81.037,2021-05-06,5,5,14
LUCKNOW,P06052107359,C2,PS3,PHONE,Theft,Two Wheeler Vehicle,06/05/2021 15:11:12,26.896,81.087,2021-05-06,5,5,15
LUCKNOW,P06052108699,C2,PS3,PHONE,Domestic Violence,Beat Children By Familymembers,06/05/2021 17:02:21,26.878,81.055,2021-05-06,5,5,17
LUCKNOW,P06052109850,C2,PS3,PHONE,Theft,Other Location,06/05/2021 18:31:22,26.879,81.009,2021-05-06,5,5,18
LUCKNOW,P06052110745,C2,PS3,PHONE,Female Sexual Harrassment,Teasing On Public Place,06/05/2021 19:41:56,26.855,81.04,2021-05-06,5,5,19
LUCKNOW,P06052110807,C2,PS3,PHONE,Encroachment,Government Land,06/05/2021 19:46:56,26.915,81.049,2021-05-06,5,5,19
LUCKNOW,P06052110818,C2,PS3,PHONE,Property Disputes,Boundary Dispute,06/05/2021 19:47:58,26.907,81.059,2021-05-06,5,5,19
LUCKNOW,P06052110882,C2,PS3,PHONE,Property Disputes,Boundary Dispute,06/05/2021 19:52:34,26.895,81.044,2021-05-06,5,5,19
LUCKNOW,P06052110973,C2,PS3,PHONE,Excise Act Offenses,Iilegal Sale,06/05/2021 20:02:35,26.873,81.033,2021-05-06,5,5,20
LUCKNOW,P06052111558,C2,PS3,PHONE,Domestic Violence,Husband To Beat Wife,06/05/2021 20:44:17,26.89,81.064,2021-05-06,5,5,20
LUCKNOW,P06052113012,C2,PS3,PHONE,Information Against Police,Misbehavior By Ps Incharge,06/05/2021 22:40:21,26.876,81.055,2021-05-06,5,5,22
LUCKNOW,P07052100772,C2,PS3,PHONE,Threat In Person,Attack,07/05/2021 06:17:18,26.915,81.039,2021-05-07,5,6,6
LUCKNOW,P07052100788,C2,PS3,PHONE,Dispute,Other Dispute,07/05/2021 06:20:04,26.907,81.059,2021-05-07,5,6,6
LUCKNOW,P07052100872,C2,PS3,PHONE,Dispute,Green Tree Chopping Incident,07/05/2021 06:34:00,26.911,81.05,2021-05-07,5,6,6
LUCKNOW,P07052102070,C2,PS3,PHONE,Crime On Phone Mobile Social Media Internet,Abuse Men,07/05/2021 08:48:51,26.922,81.05,2021-05-07,5,6,8
LUCKNOW,P07052102193,C2,PS3,PHONE,Dispute,Money Transactions Dispute,07/05/2021 08:58:39,26.887,81.034,2021-05-07,5,6,8
LUCKNOW,P07052103127,C2,PS3,PHONE,Animals Related,Dangerous Animals/Dog Residential Area,07/05/2021 10:12:50,26.885,81.034,2021-05-07,5,6,10
LUCKNOW,P07052103530,C2,PS3,PHONE,Dispute,Money Transactions Dispute,07/05/2021 10:42:46,26.843,81.07,2021-05-07,5,6,10
LUCKNOW,P07052103592,C2,PS3,PHONE,Cyber Crimes,Illegally Transfer Money From Bank,07/05/2021 10:48:39,26.879,81.008,2021-05-07,5,6,10
LUCKNOW,P07052103886,C2,PS3,PHONE,Information Against Police,No Action Has Been Taken By Ps Incharge For Delivery Of Person Vehicle Goods By,07/05/2021 11:11:55,26.875,81.055,2021-05-07,5,6,11
LUCKNOW,P07052104411,C2,PS3,PHONE,Property Disputes,Boundary Dispute,07/05/2021 11:54:06,26.909,81.046,2021-05-07,5,6,11
LUCKNOW,P07052104494,C2,PS3,PHONE,Threat In Person,Attack,07/05/2021 12:01:20,26.911,81.054,2021-05-07,5,6,12
LUCKNOW,P07052104832,C2,PS3,PHONE,Gambling,Play Cards,07/05/2021 12:28:55,26.875,81.032,2021-05-07,5,6,12
LUCKNOW,P07052106377,C2,PS3,PHONE,Information Against Police,Misbehavior By Ps Incharge,07/05/2021 14:57:06,26.876,81.055,2021-05-07,5,6,14
LUCKNOW,P07052106518,C2,PS3,PHONE,Female Harrassment,Misbehaviour With Child By Outsider,07/05/2021 15:13:10,26.864,81.05,2021-05-07,5,6,15
LUCKNOW,P07052106594,C2,PS3,PHONE,Dispute,Money Transactions Dispute,07/05/2021 15:23:04,26.893,81.051,2021-05-07,5,6,15
LUCKNOW,P07052106738,C2,PS3,PHONE,Dispute,Other Dispute,07/05/2021 15:37:50,26.88,81.034,2021-05-07,5,6,15
LUCKNOW,P07052106923,C2,PS3,PHONE,Dispute,Money Transactions Dispute,07/05/2021 15:56:07,26.893,81.051,2021-05-07,5,6,15
LUCKNOW,P07052107195,C2,PS3,PHONE,Crime On Phone Mobile Social Media Internet,Abuse Women,07/05/2021 16:21:03,26.875,81.055,2021-05-07,5,6,16
LUCKNOW,P07052107946,C2,PS3,PHONE,Threat In Person,Threatening To Kill,07/05/2021 17:28:34,26.879,81.017,2021-05-07,5,6,17
LUCKNOW,P07052108909,C2,PS3,PHONE,Theft,Two Wheeler Vehicle,07/05/2021 18:48:30,26.865,81.037,2021-05-07,5,6,18
LUCKNOW,P07052109378,C2,PS3,PHONE,Dispute,Money Transactions Dispute,07/05/2021 19:27:50,26.891,81.01,2021-05-07,5,6,19
LUCKNOW,P07052110449,C2,PS3,PHONE,Dispute,Money Transactions Dispute,07/05/2021 20:52:31,26.89,81.009,2021-05-07,5,6,20
LUCKNOW,P07052110792,C2,PS3,PHONE,Dispute,Other Dispute,07/05/2021 21:18:56,26.876,81.024,2021-05-07,5,6,21
LUCKNOW,P07052111054,C2,PS3,PHONE,Domestic Violence,Husband To Beat Wife,07/05/2021 21:40:11,26.889,81.008,2021-05-07,5,6,21
LUCKNOW,P07052111426,C2,PS3,PHONE,Dispute,Other Dispute,07/05/2021 22:08:49,26.857,81.043,2021-05-07,5,6,22
LUCKNOW,P07052111871,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,07/05/2021 22:47:38,26.863,81.049,2021-05-07,5,6,22
LUCKNOW,P07052112325,C2,PS3,PHONE,Female Harrassment,Misbehaviour With Child By Outsider,07/05/2021 23:31:04,26.876,81.055,2021-05-07,5,6,23
LUCKNOW,P08052100812,C2,PS3,PHONE,Female Harrassment,Insult,08/05/2021 05:17:23,26.861,81.045,2021-05-08,5,7,5
LUCKNOW,P08052101054,C2,PS3,PHONE,Dispute,Other Dispute,08/05/2021 06:26:08,26.851,81.021,2021-05-08,5,7,6
LUCKNOW,P08052101970,C2,PS3,PHONE,Dispute,Other Dispute,08/05/2021 08:13:30,26.922,81.05,2021-05-08,5,7,8
LUCKNOW,P08052102389,C2,PS3,PHONE,Threat In Person,Threatening To Kill,08/05/2021 08:50:05,26.881,81.012,2021-05-08,5,7,8
LUCKNOW,P08052103573,C2,PS3,PHONE,Missing,Women,08/05/2021 10:20:04,26.905,81.057,2021-05-08,5,7,10
LUCKNOW,P08052104226,C2,PS3,PHONE,Differently Abled People,Mad /Retarded Person,08/05/2021 11:12:14,26.89,81.051,2021-05-08,5,7,11
LUCKNOW,P08052104990,C2,PS3,PHONE,Property Disputes,Dispute Between Relatives,08/05/2021 12:13:25,26.845,81.069,2021-05-08,5,7,12
LUCKNOW,P08052106100,C2,PS3,PHONE,Information Against Police,No Action Has Been Taken By Ps Incharge For Delivery Of Person Vehicle Goods By,08/05/2021 13:57:55,26.891,81.028,2021-05-08,5,7,13
LUCKNOW,P08052106743,C2,PS3,PHONE,Found Deadbody,Male Dead Body,08/05/2021 15:01:10,26.922,81.061,2021-05-08,5,7,15
LUCKNOW,P08052107181,C2,PS3,PHONE,Dispute,Dispute In Hospital,08/05/2021 15:48:12,26.887,81.001,2021-05-08,5,7,15
LUCKNOW,P08052108520,C2,PS3,PHONE,Threat In Person,Attack,08/05/2021 17:48:12,26.885,81.037,2021-05-08,5,7,17
LUCKNOW,P08052108803,C2,PS3,PHONE,Dispute,Other Dispute,08/05/2021 18:10:11,26.877,81.035,2021-05-08,5,7,18
LUCKNOW,P08052109157,C2,PS3,PHONE,Theft,Residential Building,08/05/2021 18:39:55,26.853,81.055,2021-05-08,5,7,18
LUCKNOW,P08052109919,C2,PS3,PHONE,Dispute,Other Dispute,08/05/2021 19:43:38,26.857,81.041,2021-05-08,5,7,19
LUCKNOW,P08052111028,C2,PS3,PHONE,Robbery,On Road,08/05/2021 21:11:22,26.892,81.072,2021-05-08,5,7,21
LUCKNOW,P08052111150,C2,PS3,PHONE,Dispute,Other Dispute,08/05/2021 21:19:47,26.863,81.052,2021-05-08,5,7,21
LUCKNOW,P08052111602,C2,PS3,PHONE,Dispute,Dispute Between Ride And Driver,08/05/2021 21:54:07,26.883,81.04,2021-05-08,5,7,21
LUCKNOW,P08052111678,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,08/05/2021 22:01:07,26.855,81.04,2021-05-08,5,7,22
LUCKNOW,P08052111770,C2,PS3,PHONE,Information Against Police,Misbehavior By Prv,08/05/2021 22:09:40,26.876,81.055,2021-05-08,5,7,22
LUCKNOW,P08052111907,C2,PS3,PHONE,Female Harrassment,Misbehaviour With Child By Outsider,08/05/2021 22:20:59,26.863,81.052,2021-05-08,5,7,22
LUCKNOW,P08052112327,C2,PS3,PHONE,Dacoity,On Road,08/05/2021 22:54:38,26.892,81.072,2021-05-08,5,7,22
LUCKNOW,P09052100157,C2,PS3,PHONE,Female Harrassment,Insult,09/05/2021 00:27:25,26.87,81.047,2021-05-09,5,1,0
LUCKNOW,P09052100617,C2,PS3,PHONE,Theft,Residential Building,09/05/2021 02:59:35,26.883,81.045,2021-05-09,5,1,2
LUCKNOW,P09052100754,C2,PS3,PHONE,Female Harrassment,Insult,09/05/2021 04:29:07,26.877,81.035,2021-05-09,5,1,4
LUCKNOW,P09052102467,C2,PS3,PHONE,Female Harrassment,Insult,09/05/2021 08:53:25,26.884,81.023,2021-05-09,5,1,8
LUCKNOW,P09052102651,C2,PS3,PHONE,Dispute,Other Dispute,09/05/2021 09:06:21,26.899,81.069,2021-05-09,5,1,9
LUCKNOW,P09052102838,C2,PS3,PHONE,Information Against Police,No Action Has Been Taken By Ps Incharge For Delivery Of Person Vehicle Goods By,09/05/2021 09:20:08,26.87,81.036,2021-05-09,5,1,9
LUCKNOW,P09052102886,C2,PS3,PHONE,Encroachment,On Road,09/05/2021 09:24:07,26.876,81.055,2021-05-09,5,1,9
LUCKNOW,P09052103071,C2,PS3,PHONE,Information Against Police,Notice Of Negligence In Investigation,09/05/2021 09:35:49,26.877,81.035,2021-05-09,5,1,9
LUCKNOW,P09052104013,C2,PS3,PHONE,Information Against Police,No Action Has Been Taken By Ps Incharge For Delivery Of Person Vehicle Goods By,09/05/2021 10:41:45,26.876,81.055,2021-05-09,5,1,10
LUCKNOW,P09052105559,C2,PS3,PHONE,Dispute,Dispute With Drunk Person,09/05/2021 12:48:04,26.874,81.024,2021-05-09,5,1,12
LUCKNOW,P09052105772,C2,PS3,PHONE,Dispute,Other Dispute,09/05/2021 13:07:42,26.891,81.072,2021-05-09,5,1,13
LUCKNOW,P09052105860,C2,PS3,PHONE,Theft,Other Location,09/05/2021 13:14:35,26.854,81.04,2021-05-09,5,1,13
LUCKNOW,P09052108035,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,09/05/2021 16:34:46,26.857,81.08,2021-05-09,5,1,16
LUCKNOW,P09052108089,C2,PS3,PHONE,Threat In Person,Threatening To Kill,09/05/2021 16:39:23,26.883,81.057,2021-05-09,5,1,16
LUCKNOW,P09052108640,C2,PS3,PHONE,Suicide,"Jumping Into Water (River, Canal,Lake,Swimming Pool, Pond Etc.)",09/05/2021 17:22:51,26.9,81.084,2021-05-09,5,1,17
LUCKNOW,P09052109710,C2,PS3,PHONE,Dispute,Other Dispute,09/05/2021 18:54:04,26.877,81.055,2021-05-09,5,1,18
LUCKNOW,P09052111025,C2,PS3,PHONE,Crime On Phone Mobile Social Media Internet,Obscene Talks Women,09/05/2021 20:43:07,26.876,81.055,2021-05-09,5,1,20
LUCKNOW,P09052111510,C2,PS3,PHONE,Dispute,Other Dispute,09/05/2021 21:20:06,26.875,81.093,2021-05-09,5,1,21
LUCKNOW,P09052112635,C2,PS3,PHONE,Threat In Person,Threatening To Kill,09/05/2021 23:11:32,26.885,81.037,2021-05-09,5,1,23
LUCKNOW,P10052101248,C2,PS3,PHONE,Dispute,Other Dispute,10/05/2021 07:15:46,26.873,81.038,2021-05-10,5,2,7
LUCKNOW,P10052103243,C2,PS3,PHONE,Dispute,Other Dispute,10/05/2021 10:03:45,26.887,81.059,2021-05-10,5,2,10
LUCKNOW,P10052103553,C2,PS3,PHONE,Theft,Residential Building,10/05/2021 10:28:00,26.873,81.039,2021-05-10,5,2,10
LUCKNOW,P10052104511,C2,PS3,PHONE,Female Harrassment,Insult,10/05/2021 11:36:37,26.864,81.046,2021-05-10,5,2,11
LUCKNOW,P10052105655,C2,PS3,PHONE,Property Disputes,Boundary Dispute,10/05/2021 13:03:49,26.874,81.026,2021-05-10,5,2,13
LUCKNOW,P10052107856,C2,PS3,PHONE,Threat In Person,Attack,10/05/2021 16:27:28,26.874,81.028,2021-05-10,5,2,16
LUCKNOW,P10052109133,C2,PS3,PHONE,Dispute,Money Transactions Dispute,10/05/2021 18:05:11,26.897,81.035,2021-05-10,5,2,18
LUCKNOW,P10052109532,C2,PS3,PHONE,Dispute,Other Dispute,10/05/2021 18:32:55,26.89,81.038,2021-05-10,5,2,18
LUCKNOW,P10052110622,C2,PS3,PHONE,Encroachment,Government Land,10/05/2021 19:57:47,26.873,81.085,2021-05-10,5,2,19
LUCKNOW,P10052112793,C2,PS3,PHONE,Dispute,Other Dispute,10/05/2021 23:06:59,26.859,81.039,2021-05-10,5,2,23
LUCKNOW,P11052100443,C2,PS3,PHONE,Child Crime(Sexual Abuse),Teasing On Public Place,11/05/2021 03:38:31,26.894,81.028,2021-05-11,5,3,3
LUCKNOW,P11052102218,C2,PS3,PHONE,Female Harrassment,Insult,11/05/2021 08:38:37,26.877,81.035,2021-05-11,5,3,8
LUCKNOW,P11052102224,C2,PS3,PHONE,Dispute,Money Transactions Dispute,11/05/2021 08:38:58,26.922,81.05,2021-05-11,5,3,8
LUCKNOW,P11052105011,C2,PS3,PHONE,Dispute,Other Dispute,11/05/2021 11:46:12,26.884,81.062,2021-05-11,5,3,11
LUCKNOW,P11052107000,C2,PS3,PHONE,Information Against Police,Misbehavior By Prv,11/05/2021 14:15:23,26.877,81.035,2021-05-11,5,3,14
LUCKNOW,P11052108172,C2,PS3,PHONE,Domestic Violence,Husband To Beat Wife,11/05/2021 15:56:05,26.885,81.012,2021-05-11,5,3,15
LUCKNOW,P11052108191,C2,PS3,PHONE,Dispute,Dispute With Service Provider Or Vendor,11/05/2021 15:57:24,26.851,81.023,2021-05-11,5,3,15
LUCKNOW,P11052109397,C2,PS3,PHONE,Crime On Phone Mobile Social Media Internet,Threaten Women,11/05/2021 17:16:27,26.87,81.036,2021-05-11,5,3,17
LUCKNOW,P11052109840,C2,PS3,PHONE,Encroachment,On Road,11/05/2021 17:45:40,26.842,81.079,2021-05-11,5,3,17
LUCKNOW,P11052110521,C2,PS3,PHONE,Threat In Person,Threatening To Kill,11/05/2021 18:26:55,26.876,81.09,2021-05-11,5,3,18
LUCKNOW,P11052110676,C2,PS3,PHONE,Threat In Person,Attack,11/05/2021 18:35:06,26.883,81.079,2021-05-11,5,3,18
LUCKNOW,P11052112097,C2,PS3,PHONE,Dispute,Other Dispute,11/05/2021 19:56:26,26.873,81.037,2021-05-11,5,3,19
LUCKNOW,P11052112264,C2,PS3,PHONE,Threat In Person,Threatening To Kill,11/05/2021 20:05:55,26.891,81.007,2021-05-11,5,3,20
LUCKNOW,P11052112353,C2,PS3,PHONE,Dispute,Other Dispute,11/05/2021 20:10:24,26.922,81.05,2021-05-11,5,3,20
LUCKNOW,P11052112565,C2,PS3,PHONE,Property Disputes,Dispute Between Relatives,11/05/2021 20:22:29,26.857,81.041,2021-05-11,5,3,20
LUCKNOW,P11052112700,C2,PS3,PHONE,Information Against Police,Misbehavior By Prv,11/05/2021 20:28:55,26.865,81.037,2021-05-11,5,3,20
LUCKNOW,P11052113338,C2,PS3,PHONE,Dispute,Dispute In Hospital,11/05/2021 20:59:48,26.85,81.024,2021-05-11,5,3,20
LUCKNOW,P11052114341,C2,PS3,PHONE,Animals Related,Dangerous Animals/Dog Residential Area,11/05/2021 21:43:24,26.873,81.026,2021-05-11,5,3,21
LUCKNOW,P11052114405,C2,PS3,PHONE,Dispute,Other Dispute,11/05/2021 21:46:28,26.863,81.052,2021-05-11,5,3,21
LUCKNOW,P11052115060,C2,PS3,PHONE,Animals Related,Dangerous Animals/Dog Residential Area,11/05/2021 22:19:51,26.864,81.035,2021-05-11,5,3,22
LUCKNOW,P11052115125,C2,PS3,PHONE,Dispute,Other Dispute,11/05/2021 22:23:04,26.858,81.046,2021-05-11,5,3,22
LUCKNOW,P11052116162,C2,PS3,PHONE,Domestic Violence,Expelling Senior Citizen From House,11/05/2021 23:30:41,26.889,81.034,2021-05-11,5,3,23
LUCKNOW,P12052100817,C2,PS3,PHONE,Animals Related,Dangerous Animals/Dog Residential Area,12/05/2021 05:14:00,26.873,81.026,2021-05-12,5,4,5
LUCKNOW,P12052101173,C2,PS3,PHONE,Threat In Person,Attack,12/05/2021 06:30:35,26.896,81.029,2021-05-12,5,4,6
LUCKNOW,P12052102171,C2,PS3,PHONE,Theft,Business Establishment,12/05/2021 08:10:33,26.855,81.056,2021-05-12,5,4,8
LUCKNOW,P12052103692,C2,PS3,PHONE,Threat In Person,Threatening To Kill,12/05/2021 09:52:21,26.876,81.055,2021-05-12,5,4,9
LUCKNOW,P12052105394,C2,PS3,PHONE,Theft,Other Location,12/05/2021 11:49:23,26.875,81.018,2021-05-12,5,4,11
LUCKNOW,P12052106645,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,12/05/2021 13:12:28,26.898,81.026,2021-05-12,5,4,13
LUCKNOW,P12052107872,C2,PS3,PHONE,Dispute,Money Transactions Dispute,12/05/2021 14:37:51,26.893,81.051,2021-05-12,5,4,14
LUCKNOW,P12052107987,C2,PS3,PHONE,Dispute,Dispute With Service Provider Or Vendor,12/05/2021 14:45:56,26.893,81.044,2021-05-12,5,4,14
LUCKNOW,P12052108156,C2,PS3,PHONE,Domestic Violence,Husband To Beat Wife,12/05/2021 14:54:03,26.876,81.055,2021-05-12,5,4,14
LUCKNOW,P12052108498,C2,PS3,PHONE,Theft,Other Location,12/05/2021 15:11:55,26.898,81.048,2021-05-12,5,4,15
LUCKNOW,P12052108559,C2,PS3,PHONE,Theft,Two Wheeler Vehicle,12/05/2021 15:16:24,26.881,81.057,2021-05-12,5,4,15
LUCKNOW,P12052109314,C2,PS3,PHONE,Dispute,Other Dispute,12/05/2021 16:11:10,26.892,81.072,2021-05-12,5,4,16
LUCKNOW,P12052110186,C2,PS3,PHONE,Dispute,Dispute With Drunk Person,12/05/2021 16:59:09,26.835,81.068,2021-05-12,5,4,16
LUCKNOW,P12052111015,C2,PS3,PHONE,Dispute,Money Transactions Dispute,12/05/2021 17:47:19,26.851,81.066,2021-05-12,5,4,17
LUCKNOW,P12052111079,C2,PS3,PHONE,Theft,Residential Building,12/05/2021 17:50:21,26.874,81.019,2021-05-12,5,4,17
LUCKNOW,P12052111507,C2,PS3,PHONE,Dispute,Other Dispute,12/05/2021 18:16:01,26.878,81.035,2021-05-12,5,4,18
LUCKNOW,P12052111543,C2,PS3,PHONE,Dispute,Other Dispute,12/05/2021 18:17:39,26.873,81.038,2021-05-12,5,4,18
LUCKNOW,P12052112352,C2,PS3,PHONE,Information Against Police,No Action Has Been Taken By Ps Incharge For Delivery Of Person Vehicle Goods By,12/05/2021 19:02:52,26.891,81.083,2021-05-12,5,4,19
LUCKNOW,P12052112635,C2,PS3,PHONE,Excise Act Offenses,Iilegal Sale,12/05/2021 19:18:07,26.867,81.039,2021-05-12,5,4,19
LUCKNOW,P12052113006,C2,PS3,PHONE,Dispute,Money Transactions Dispute,12/05/2021 19:40:40,26.854,81.04,2021-05-12,5,4,19
LUCKNOW,P12052113601,C2,PS3,PHONE,Threat In Person,Attack,12/05/2021 20:14:13,26.895,81.028,2021-05-12,5,4,20
LUCKNOW,P12052113703,C2,PS3,PHONE,Threat In Person,Threatening To Kill,12/05/2021 20:19:22,26.893,81.027,2021-05-12,5,4,20
LUCKNOW,P12052114369,C2,PS3,PHONE,Dispute,Other Dispute,12/05/2021 20:52:42,26.867,81.039,2021-05-12,5,4,20
LUCKNOW,P12052114446,C2,PS3,PHONE,Female Sexual Harrassment,Teasing In Building Or Premise,12/05/2021 20:55:54,26.853,81.055,2021-05-12,5,4,20
LUCKNOW,P12052114456,C2,PS3,PHONE,Threat In Person,Threatening To Kill,12/05/2021 20:56:13,26.87,81.036,2021-05-12,5,4,20
LUCKNOW,P12052114591,C2,PS3,PHONE,Dispute,Other Dispute,12/05/2021 21:01:48,26.877,81.035,2021-05-12,5,4,21
LUCKNOW,P12052115036,C2,PS3,PHONE,Threat In Person,Attack,12/05/2021 21:19:52,26.877,81.035,2021-05-12,5,4,21
LUCKNOW,P12052117011,C2,PS3,PHONE,Information Against Police,No Action Has Been Taken By Ps Incharge For Delivery Of Person Vehicle Goods By,12/05/2021 22:56:44,26.877,81.036,2021-05-12,5,4,22
LUCKNOW,P01062100522,C2,PS3,PHONE,Threat In Person,Attack,01/06/2021 01:30:29,26.892,81.07,2021-06-01,6,3,1
LUCKNOW,P01062101146,C2,PS3,PHONE,Encroachment,On Road,01/06/2021 06:24:43,26.876,81.093,2021-06-01,6,3,6
LUCKNOW,P01062102272,C2,PS3,PHONE,Dispute,Other Dispute,01/06/2021 08:34:19,26.876,81.055,2021-06-01,6,3,8
LUCKNOW,P01062103588,C2,PS3,PHONE,Threat In Person,Attack,01/06/2021 09:53:51,26.908,81.086,2021-06-01,6,3,9
LUCKNOW,P01062103769,C2,PS3,PHONE,Threat In Person,Attack,01/06/2021 10:07:20,26.87,81.086,2021-06-01,6,3,10
LUCKNOW,P01062103995,C2,PS3,PHONE,Dispute,With Neighbor,01/06/2021 10:23:11,26.888,81.065,2021-06-01,6,3,10
LUCKNOW,P01062104729,C2,PS3,PHONE,Domestic Violence,Beating Senior Citizen,01/06/2021 11:09:31,26.887,81.016,2021-06-01,6,3,11
LUCKNOW,P01062106176,C2,PS3,PHONE,Threat In Person,Attack,01/06/2021 12:54:56,26.888,81.068,2021-06-01,6,3,12
LUCKNOW,P01062108249,C2,PS3,PHONE,Threat In Person,Attack,01/06/2021 15:15:11,26.861,81.054,2021-06-01,6,3,15
LUCKNOW,P01062108280,C2,PS3,PHONE,Missing,Grp- Person Accident By Train,01/06/2021 15:17:24,26.874,81.028,2021-06-01,6,3,15
LUCKNOW,P01062108735,C2,PS3,PHONE,Dispute,Money Transactions Dispute,01/06/2021 15:49:19,26.876,81.054,2021-06-01,6,3,15
LUCKNOW,P01062109244,C2,PS3,PHONE,Theft,Residential Building,01/06/2021 16:26:46,26.848,81.061,2021-06-01,6,3,16
LUCKNOW,P01062110164,C2,PS3,PHONE,Domestic Violence,Husband To Beat Wife,01/06/2021 17:26:25,26.883,81.057,2021-06-01,6,3,17
LUCKNOW,P01062110306,C2,PS3,PHONE,Theft,Other Vehicle,01/06/2021 17:36:03,26.873,81.026,2021-06-01,6,3,17
LUCKNOW,P01062110435,C2,PS3,PHONE,Dispute,Other Dispute,01/06/2021 17:43:16,26.885,81.015,2021-06-01,6,3,17
LUCKNOW,P01062111710,C2,PS3,PHONE,Theft,Residential Building,01/06/2021 19:02:24,26.905,81.038,2021-06-01,6,3,19
LUCKNOW,P01062112100,C2,PS3,PHONE,Theft,Residential Building,01/06/2021 19:23:24,26.868,81.047,2021-06-01,6,3,19
LUCKNOW,P01062112747,C2,PS3,PHONE,Cyber Crimes,Illegally Transfer Money From Bank,01/06/2021 20:01:29,26.859,81.025,2021-06-01,6,3,20
LUCKNOW,P01062113117,C2,PS3,PHONE,Dispute,Dispute With Service Provider Or Vendor,01/06/2021 20:19:34,26.885,81.012,2021-06-01,6,3,20
LUCKNOW,P01062113426,C2,PS3,PHONE,Dispute,Money Transactions Dispute,01/06/2021 20:34:54,26.873,81.036,2021-06-01,6,3,20
LUCKNOW,P01062114785,C2,PS3,PHONE,Threat In Person,Threatening To Kill,01/06/2021 21:33:39,26.886,81.072,2021-06-01,6,3,21
LUCKNOW,P02062100670,C2,PS3,PHONE,Theft,Two Wheeler Vehicle,02/06/2021 03:28:59,26.877,81.03,2021-06-02,6,4,3
LUCKNOW,P02062101224,C2,PS3,PHONE,Dispute,Other Dispute,02/06/2021 06:30:43,26.846,81.065,2021-06-02,6,4,6
LUCKNOW,P02062101727,C2,PS3,PHONE,Theft,Two Wheeler Vehicle,02/06/2021 07:16:58,26.87,81.036,2021-06-02,6,4,7
LUCKNOW,P02062104362,C2,PS3,PHONE,Property Disputes,Dispute Between Relatives,02/06/2021 10:05:16,26.874,81.035,2021-06-02,6,4,10
LUCKNOW,P02062105950,C2,PS3,PHONE,Threat In Person,Threatening To Kill,02/06/2021 11:45:14,26.905,81.038,2021-06-02,6,4,11
LUCKNOW,P02062106216,C2,PS3,PHONE,Crime On Phone Mobile Social Media Internet,Threaten Men,02/06/2021 12:04:29,26.857,81.022,2021-06-02,6,4,12
LUCKNOW,P02062107173,C2,PS3,PHONE,Theft,Residential Building,02/06/2021 13:12:22,26.863,81.046,2021-06-02,6,4,13
LUCKNOW,P02062108091,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,02/06/2021 14:21:51,26.846,81.065,2021-06-02,6,4,14
LUCKNOW,P02062108700,C2,PS3,PHONE,Threat In Person,Attack,02/06/2021 15:05:19,26.885,81.016,2021-06-02,6,4,15
LUCKNOW,P02062108773,C2,PS3,PHONE,Threat In Person,Threatening To Kill,02/06/2021 15:09:11,26.849,81.066,2021-06-02,6,4,15
LUCKNOW,P02062109687,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,02/06/2021 16:14:42,26.851,81.066,2021-06-02,6,4,16
LUCKNOW,P02062109704,C2,PS3,PHONE,Information Against Police,Misbehavior By Ps Incharge,02/06/2021 16:15:35,26.851,81.066,2021-06-02,6,4,16
LUCKNOW,P02062110488,C2,PS3,TWITTER,Ndps Act Offenses,Iilegal Sale,02/06/2021 17:02:49,26.877,81.055,2021-06-02,6,4,17
