Circle,Police Station,Event Type,Create Date/Time
C2,PS3,Police Help Required By 108,13-06-2021 23:27
C2,PS3,Dispute,13-06-2021 23:29
C2,PS3,Dispute,13-06-2021 23:31
C2,PS3,Dispute,13-06-2021 23:46
C2,PS3,Property Disputes,14-06-2021 07:55
C2,PS3,Theft,14-06-2021 09:09
C2,PS3,Domestic Violence,14-06-2021 12:14
C2,PS3,Dispute,14-06-2021 14:25
C2,PS3,Dispute,14-06-2021 15:27
C2,PS3,Dispute,14-06-2021 15:37
C2,PS3,Dispute,14-06-2021 16:46
C2,PS3,Cyber Crimes,14-06-2021 17:39
C2,PS3,Dispute,14-06-2021 18:52
C2,PS3,Dispute,14-06-2021 20:17
C2,PS3,Dispute,14-06-2021 20:45
C2,PS3,Dispute,14-06-2021 21:20
C2,PS3,Crime On Phone Mobile Social Media Internet,14-06-2021 21:36
C2,PS3,Crime On Phone Mobile Social Media Internet,14-06-2021 22:10
C2,PS3,Domestic Violence,14-06-2021 22:21
C2,PS3,Dispute,15-06-2021 00:06
C2,PS3,Police Help Required By 108,15-06-2021 04:18
C2,PS3,Dispute,15-06-2021 11:03
C2,PS3,Child Crime,15-06-2021 12:38
C2,PS3,Missing,15-06-2021 12:55
C2,PS3,Information Against Police,15-06-2021 12:59
C2,PS3,Domestic Violence,15-06-2021 14:24
C2,PS3,Dispute,15-06-2021 19:49
C2,PS3,Dispute,15-06-2021 20:08
C2,PS3,Dispute,15-06-2021 20:57
C2,PS3,Dispute,15-06-2021 21:17
C2,PS3,Dispute,15-06-2021 21:50
C2,PS3,Domestic Violence,15-06-2021 21:55
C2,PS3,Female Sexual Harrassment,15-06-2021 21:58
C2,PS3,Domestic Violence,15-06-2021 22:03
C2,PS3,Missing,15-06-2021 22:23
C2,PS3,Domestic Violence,15-06-2021 22:44
C2,PS3,Domestic Violence,15-06-2021 22:46
C2,PS3,Dispute,16-06-2021 01:09
C2,PS3,Theft,16-06-2021 08:27
C2,PS3,Animals Related,16-06-2021 12:28
C2,PS3,Attempted Murder,16-06-2021 12:31
C2,PS3,Accident,16-06-2021 12:47
C2,PS3,Dispute,16-06-2021 13:25
C2,PS3,Threat In Person,16-06-2021 14:02
C2,PS3,Theft,16-06-2021 14:05
C2,PS3,Threat In Person,16-06-2021 15:26
C2,PS3,Dispute,16-06-2021 16:06
C2,PS3,Dispute,16-06-2021 16:08
C2,PS3,Domestic Violence,16-06-2021 16:37
C2,PS3,Theft,16-06-2021 16:53
C2,PS3,Dispute,16-06-2021 17:30
C2,PS3,Threat In Person,16-06-2021 18:01
C2,PS3,Animals Related,16-06-2021 18:01
C2,PS3,Dispute,16-06-2021 19:27
C2,PS3,Dispute,16-06-2021 19:28
C2,PS3,Dispute,16-06-2021 19:42
C2,PS3,Threat In Person,16-06-2021 21:44
C2,PS3,Dispute,16-06-2021 23:12
C2,PS3,Dispute,16-06-2021 23:13
C2,PS3,Threat In Person,17-06-2021 00:17
C2,PS3,Theft,17-06-2021 05:40
C2,PS3,Property Disputes,17-06-2021 09:39
C2,PS3,Encroachment,17-06-2021 12:38
C2,PS3,Encroachment,17-06-2021 12:45
C2,PS3,Threat In Person,17-06-2021 13:04
C2,PS3,Differently Abled People,17-06-2021 13:26
C2,PS3,Dispute,17-06-2021 17:44
C2,PS3,Dispute,17-06-2021 18:01
C2,PS3,Dispute,17-06-2021 20:41
C2,PS3,Robbery,17-06-2021 21:19
C2,PS3,Dispute,17-06-2021 21:57
C2,PS3,Crime On Phone Mobile Social Media Internet,17-06-2021 22:03
C2,PS3,Dispute,17-06-2021 22:18
C2,PS3,Dispute,17-06-2021 22:40
C2,PS3,Domestic Violence,17-06-2021 23:05
C2,PS3,Dispute,17-06-2021 23:53
C2,PS3,Dispute,18-06-2021 10:05
C2,PS3,Domestic Violence,18-06-2021 11:52
C2,PS3,Child Crime,18-06-2021 12:13
C2,PS3,Threat In Person,18-06-2021 19:45
C2,PS3,Robbery,18-06-2021 20:30
C2,PS3,Domestic Violence,18-06-2021 21:02
C2,PS3,Female Sexual Harrassment,18-06-2021 22:14
C2,PS3,Domestic Violence,18-06-2021 23:17
C2,PS3,Suicide,18-06-2021 23:43
C2,PS3,Dispute,19-06-2021 00:10
C2,PS3,Missing,19-06-2021 00:49
C2,PS3,Domestic Violence,19-06-2021 04:40
C2,PS3,Female Sexual Harrassment,19-06-2021 10:13
C2,PS3,Dispute,19-06-2021 11:07
C2,PS3,Information Against Police,19-06-2021 12:24
C2,PS3,Threat In Person,19-06-2021 14:46
C2,PS3,Dispute,19-06-2021 15:06
C2,PS3,Dispute,19-06-2021 16:28
C2,PS3,Dispute,19-06-2021 17:02
C2,PS3,Dispute,19-06-2021 17:40
C2,PS3,Animals Related,19-06-2021 18:24
C2,PS3,Suspicious Person Information,19-06-2021 20:49
C2,PS3,Threat In Person,19-06-2021 20:55
C2,PS3,Missing,19-06-2021 21:50
C2,PS3,Robbery,19-06-2021 21:53
C2,PS3,Animals Related,20-06-2021 00:18
C2,PS3,Encroachment,20-06-2021 09:58
C2,PS3,Threat In Person,20-06-2021 10:56
C2,PS3,Dispute,20-06-2021 11:42
C2,PS3,Dispute,20-06-2021 13:10
C2,PS3,Dispute,20-06-2021 13:35
C2,PS3,Property Disputes,20-06-2021 14:25
C2,PS3,Dispute,20-06-2021 14:58
C2,PS3,Dispute,20-06-2021 14:59
C2,PS3,Domestic Violence,20-06-2021 15:26
C2,PS3,Dispute,20-06-2021 15:48
C2,PS3,Domestic Violence,20-06-2021 16:06
C2,PS3,Domestic Violence,20-06-2021 17:55
C2,PS3,Dispute,20-06-2021 17:58
C2,PS3,Theft,20-06-2021 18:13
C2,PS3,Threat In Person,20-06-2021 18:34
C2,PS3,Dispute,20-06-2021 18:54
C2,PS3,Robbery,20-06-2021 19:37
C2,PS3,Threat In Person,20-06-2021 20:54
C2,PS3,Domestic Violence,20-06-2021 21:35
C2,PS3,Threat In Person,20-06-2021 21:41
C2,PS3,Dispute,20-06-2021 22:00
C2,PS3,Threat In Person,20-06-2021 22:05
C2,PS3,Dispute,20-06-2021 22:45
C2,PS3,Dispute,20-06-2021 23:07
C2,PS3,Threat In Person,21-06-2021 00:31
C2,PS3,Threat In Person,21-06-2021 01:06
C2,PS3,Theft,21-06-2021 10:21
C2,PS3,Dispute,21-06-2021 11:48
C2,PS3,Property Disputes,21-06-2021 15:14
C2,PS3,Property Disputes,21-06-2021 15:19
C2,PS3,Encroachment,21-06-2021 17:22
C2,PS3,Female Harrassment,21-06-2021 18:16
C2,PS3,Dispute,21-06-2021 19:12
C2,PS3,Suspicious Person Information,21-06-2021 21:03
C2,PS3,Threat In Person,21-06-2021 21:22
C2,PS3,Robbery,21-06-2021 21:25
C2,PS3,Property Disputes,21-06-2021 21:38
C2,PS3,Missing,21-06-2021 21:46
C2,PS3,Domestic Violence,21-06-2021 22:24
C2,PS3,Dispute,22-06-2021 00:03
C2,PS3,Dispute,22-06-2021 01:10
C2,PS3,Threat In Person,22-06-2021 01:52
C2,PS3,Suspicious Person Information,22-06-2021 02:32
C2,PS3,Medium Fire,22-06-2021 03:34
C2,PS3,Theft,22-06-2021 07:20
C2,PS3,Theft,22-06-2021 12:01
C2,PS3,Missing,22-06-2021 13:49
C2,PS3,Dispute,22-06-2021 15:41
C2,PS3,Theft,22-06-2021 16:06
C2,PS3,Theft,22-06-2021 16:51
C2,PS3,Domestic Violence,22-06-2021 17:26
C2,PS3,Theft,22-06-2021 17:29
C2,PS3,Domestic Violence,22-06-2021 21:11
C2,PS3,Domestic Violence,22-06-2021 21:55
C2,PS3,Theft,22-06-2021 22:28
C2,PS3,Theft,22-06-2021 22:59
C2,PS3,Medium Fire,23-06-2021 01:23
C2,PS3,Threat In Person,23-06-2021 11:36
C2,PS3,Property Disputes,23-06-2021 12:22
C2,PS3,Police Help Required By 1090,23-06-2021 15:26
C2,PS3,Female Sexual Harrassment,23-06-2021 15:26
C2,PS3,Suspicious Person Information,23-06-2021 17:35
C2,PS3,Dispute,23-06-2021 17:51
C2,PS3,Domestic Violence,23-06-2021 18:46
C2,PS3,Theft,23-06-2021 18:54
C2,PS3,Animals Related,23-06-2021 19:56
C2,PS3,Missing,23-06-2021 20:28
C2,PS3,Theft,23-06-2021 22:03
C2,PS3,Dispute,23-06-2021 22:33
C2,PS3,Crime On Phone Mobile Social Media Internet,23-06-2021 23:02
C2,PS3,Domestic Violence,23-06-2021 23:14
C2,PS3,Domestic Violence,23-06-2021 23:23
C2,PS3,Theft,24-06-2021 02:48
C2,PS3,Sos,24-06-2021 08:34
C2,PS3,Theft,24-06-2021 10:07
C2,PS3,Robbery,24-06-2021 12:37
C2,PS3,Information Against Other Government Departments,24-06-2021 13:18
C2,PS3,Dispute,24-06-2021 14:12
C2,PS3,Dispute,24-06-2021 15:16
C2,PS3,Dispute,24-06-2021 16:38
C2,PS3,Dispute,24-06-2021 17:40
C2,PS3,Dispute,24-06-2021 17:58
C2,PS3,Female Harrassment,24-06-2021 19:50
C2,PS3,Threat In Person,24-06-2021 19:54
C2,PS3,Dispute,24-06-2021 20:08
C2,PS3,Domestic Violence,24-06-2021 20:36
C2,PS3,Domestic Violence,24-06-2021 21:21
C2,PS3,Robbery,24-06-2021 21:52
C2,PS3,Domestic Violence,24-06-2021 23:16
C2,PS3,Pollution,24-06-2021 23:37
C2,PS3,Domestic Violence,24-06-2021 23:53
C2,PS3,Dispute,24-06-2021 23:56
C2,PS3,Domestic Violence,25-06-2021 01:06
C2,PS3,Dispute,25-06-2021 01:10
C2,PS3,Theft,25-06-2021 07:32
C2,PS3,Domestic Violence,25-06-2021 08:18
C2,PS3,Threat In Person,25-06-2021 08:53
C2,PS3,Theft,25-06-2021 10:23
C2,PS3,Cyber Crimes,25-06-2021 12:05
C2,PS3,Property Disputes,25-06-2021 12:10
C2,PS3,Dispute,25-06-2021 12:50
C2,PS3,Cyber Crimes,25-06-2021 14:15
C2,PS3,Gambling,25-06-2021 16:05
C2,PS3,Dispute,25-06-2021 16:12
C2,PS3,Gambling,25-06-2021 17:09
C2,PS3,Child Crime(Sexual Abuse),25-06-2021 17:31
C2,PS3,Property Disputes,25-06-2021 17:46
C2,PS3,Dispute,25-06-2021 17:50
C2,PS3,Dispute,25-06-2021 17:51
C2,PS3,Crime On Phone Mobile Social Media Internet,25-06-2021 21:06
C2,PS3,Theft,25-06-2021 21:29
C2,PS3,Dispute,25-06-2021 22:26
C2,PS3,Threat In Person,25-06-2021 22:29
C2,PS3,Dispute,25-06-2021 22:39
C2,PS3,Dispute,25-06-2021 23:13
C2,PS3,Domestic Violence,25-06-2021 23:24
C2,PS3,Dispute,26-06-2021 01:11
C2,PS3,Animals Related,26-06-2021 06:12
C2,PS3,Theft,26-06-2021 08:27
C2,PS3,Domestic Violence,26-06-2021 09:31
C2,PS3,Robbery,26-06-2021 09:34
C2,PS3,Domestic Violence,26-06-2021 10:02
C2,PS3,Information Against Police,26-06-2021 12:03
C2,PS3,Information Against Police,26-06-2021 12:06
C2,PS3,Domestic Violence,26-06-2021 12:28
C2,PS3,Dispute,26-06-2021 13:09
C2,PS3,Theft,26-06-2021 14:16
C2,PS3,Dispute,26-06-2021 14:27
C2,PS3,Dispute,26-06-2021 14:47
C2,PS3,Encroachment,26-06-2021 16:47
C2,PS3,Theft,26-06-2021 16:57
C2,PS3,Theft,26-06-2021 17:08
C2,PS3,Theft,26-06-2021 17:25
C2,PS3,Dispute,26-06-2021 17:51
C2,PS3,Dispute,26-06-2021 20:23
C2,PS3,Dispute,26-06-2021 20:37
C2,PS3,Dispute,26-06-2021 20:40
C2,PS3,Theft,26-06-2021 20:55
C2,PS3,Domestic Violence,26-06-2021 21:29
C2,PS3,Theft,27-06-2021 00:15
C2,PS3,Cyber Crimes,27-06-2021 00:58
C2,PS3,Domestic Violence,27-06-2021 01:10
C2,PS3,Police Help Required By 108,27-06-2021 03:33
C2,PS3,Threat In Person,27-06-2021 07:11
C2,PS3,Dispute,27-06-2021 09:20
C2,PS3,Domestic Violence,27-06-2021 10:35
C2,PS3,Domestic Violence,27-06-2021 10:43
C2,PS3,Dispute,27-06-2021 10:54
C2,PS3,Dispute,27-06-2021 12:47
C2,PS3,Dispute,27-06-2021 13:17
C2,PS3,Information Against Police,27-06-2021 14:43
C2,PS3,Information Against Police,27-06-2021 19:28
C2,PS3,Information Against Police,27-06-2021 19:58
C2,PS3,Dispute,27-06-2021 20:10
C2,PS3,Dispute,27-06-2021 20:51
C2,PS3,Accident,27-06-2021 20:54
C2,PS3,Threat In Person,27-06-2021 21:30
C2,PS3,Dispute,27-06-2021 21:37
C2,PS3,Property Disputes,27-06-2021 21:53
C2,PS3,Domestic Violence,27-06-2021 22:15
C2,PS3,Domestic Violence,27-06-2021 22:19
C2,PS3,Child Crime(Sexual Abuse),27-06-2021 22:36
C2,PS3,Robbery,27-06-2021 22:52
C2,PS3,Property Disputes,27-06-2021 22:59
C2,PS3,Dispute,27-06-2021 23:02
C2,PS3,Threat In Person,27-06-2021 23:22
C2,PS3,Medium Fire,27-06-2021 23:26
C2,PS3,Medium Fire,27-06-2021 23:32
C2,PS3,Pollution,27-06-2021 23:35
C2,PS3,Domestic Violence,28-06-2021 00:01
C2,PS3,Dispute,28-06-2021 00:39
C2,PS3,Threat In Person,28-06-2021 06:40
C2,PS3,Theft,28-06-2021 07:49
C2,PS3,Dispute,28-06-2021 10:08
C2,PS3,Dispute,28-06-2021 12:28
C2,PS3,Information Against Police,28-06-2021 14:04
C2,PS3,Dispute,28-06-2021 15:39
C2,PS3,Domestic Violence,28-06-2021 16:28
C2,PS3,Cyber Crimes,28-06-2021 18:14
C2,PS3,Information Against Police,28-06-2021 18:53
C2,PS3,Information Against Police,28-06-2021 18:54
C2,PS3,Dispute,28-06-2021 19:12
C2,PS3,Animals Related,28-06-2021 20:35
C2,PS3,Female Sexual Harrassment,28-06-2021 20:52
C2,PS3,Threat In Person,28-06-2021 21:57
C2,PS3,Domestic Violence,28-06-2021 22:45
C2,PS3,Domestic Violence,28-06-2021 22:49
C2,PS3,Threat In Person,28-06-2021 22:52
C2,PS3,Domestic Violence,28-06-2021 23:45
C2,PS3,Dispute,28-06-2021 23:50
C2,PS3,Crime On Phone Mobile Social Media Internet,29-06-2021 00:17
C2,PS3,Missing,29-06-2021 04:33
C2,PS3,Dispute,29-06-2021 09:03
C2,PS3,Domestic Violence,29-06-2021 12:32
C2,PS3,Dispute,29-06-2021 13:48
C2,PS3,Domestic Violence,29-06-2021 14:51
C2,PS3,Dispute,29-06-2021 16:07
C2,PS3,Police Help Required By 1090,29-06-2021 17:20
C2,PS3,Dispute,29-06-2021 17:29
C2,PS3,Kidnap,29-06-2021 18:02
C2,PS3,Domestic Violence,29-06-2021 18:15
C2,PS3,Threat In Person,29-06-2021 18:59
C2,PS3,Dispute,29-06-2021 19:05
C2,PS3,Dispute,29-06-2021 19:14
C2,PS3,Dispute,29-06-2021 19:15
C2,PS3,Domestic Violence,29-06-2021 20:22
C2,PS3,Dispute,29-06-2021 20:39
C2,PS3,Domestic Violence,29-06-2021 21:06
C2,PS3,Threat In Person,29-06-2021 22:03
C2,PS3,Domestic Violence,30-06-2021 00:04
C2,PS3,Domestic Violence,30-06-2021 00:42
C2,PS3,Information Against Police,30-06-2021 01:00
C2,PS3,Domestic Violence,30-06-2021 03:28
C2,PS3,Missing,30-06-2021 08:03
C2,PS3,Dispute,30-06-2021 08:42
C2,PS3,Dispute,30-06-2021 08:59
C2,PS3,Threat In Person,30-06-2021 09:00
C2,PS3,Theft,30-06-2021 09:52
C2,PS3,Dispute,30-06-2021 11:27
C2,PS3,Theft,30-06-2021 11:49
C2,PS3,Theft,30-06-2021 11:55
C2,PS3,Threat In Person,30-06-2021 12:12
C2,PS3,Threat In Person,30-06-2021 12:27
C2,PS3,Cyber Crimes,30-06-2021 13:32
C2,PS3,Dispute,30-06-2021 15:54
C2,PS3,Medium Fire,30-06-2021 17:12
C2,PS3,Information Against Police,30-06-2021 17:52
C2,PS3,Female Harrassment,30-06-2021 19:42
C2,PS3,Threat In Person,30-06-2021 19:46
C2,PS3,Dispute,30-06-2021 20:49
C2,PS3,Domestic Violence,30-06-2021 21:19
C2,PS3,Dispute,30-06-2021 22:33
C2,PS3,Gambling,30-06-2021 23:14
C2,PS3,Pollution,30-06-2021 23:14
C2,PS3,Information Against Police,30-06-2021 23:29
C2,PS3,Female Sexual Harrassment,30-06-2021 23:32
C2,PS3,Dispute,30-06-2021 23:34
C2,PS3,Pollution,30-06-2021 23:48
C2,PS3,Dispute,30-06-2021 23:57
C2,PS4,Dispute,01-04-2021 00:29
C2,PS4,Kidnap,01-04-2021 09:31
C2,PS4,Dispute,01-04-2021 13:18
C2,PS4,Dispute,01-04-2021 15:25
C2,PS4,Crime On Phone Mobile Social Media Internet,01-04-2021 16:30
C2,PS4,Domestic Violence,01-04-2021 22:17
C2,PS4,Missing,01-04-2021 23:37
C2,PS4,Dispute,01-04-2021 23:45
C2,PS4,Dispute,02-04-2021 01:20
C2,PS4,Dispute,02-04-2021 02:06
C2,PS4,Dispute,02-04-2021 05:49
C2,PS4,Domestic Violence,02-04-2021 06:39
C2,PS4,Theft,02-04-2021 14:11
C2,PS4,Dispute,02-04-2021 16:33
C2,PS4,Theft,02-04-2021 22:03
C2,PS4,Threat In Person,02-04-2021 22:57
C2,PS4,Dispute,02-04-2021 23:07
C2,PS4,Dispute,02-04-2021 23:12
C2,PS4,Threat In Person,02-04-2021 23:44
C2,PS4,Female Sexual Harrassment,03-04-2021 00:41
C2,PS4,Dispute,03-04-2021 00:47
C2,PS4,Dispute,03-04-2021 12:07
C2,PS4,Threat In Person,03-04-2021 12:36
C2,PS4,Information Against Other Government Departments,03-04-2021 13:11
C2,PS4,Threat In Person,03-04-2021 13:19
C2,PS4,Dispute,03-04-2021 13:26
C2,PS4,Information Against Police,03-04-2021 17:14
C2,PS4,Crime On Phone Mobile Social Media Internet,03-04-2021 17:35
C2,PS4,Crime On Phone Mobile Social Media Internet,03-04-2021 18:48
C2,PS4,Differently Abled People,03-04-2021 18:54
C2,PS4,Information Against Other Government Departments,03-04-2021 20:14
C2,PS4,Theft,03-04-2021 22:37
C2,PS4,Dispute,04-04-2021 01:20
C2,PS4,Pollution,04-04-2021 02:28
C2,PS4,Female Sexual Harrassment,04-04-2021 02:46
C2,PS4,Dispute,04-04-2021 11:51
C2,PS4,Dispute,04-04-2021 12:25
C2,PS4,Information Against Other Government Departments,04-04-2021 15:32
C2,PS4,Information Against Police,04-04-2021 15:34
C2,PS4,Dispute,04-04-2021 15:54
C2,PS4,Theft,04-04-2021 16:36
C2,PS4,Dispute,04-04-2021 19:43
C2,PS4,Female Sexual Harrassment,04-04-2021 21:40
C2,PS4,Dispute,04-04-2021 21:45
C2,PS4,Threat In Person,04-04-2021 22:16
C2,PS4,Robbery,05-04-2021 00:26
C2,PS4,Theft,05-04-2021 06:00
C2,PS4,Small Fire,05-04-2021 07:19
C2,PS4,Theft,05-04-2021 09:53
C2,PS4,Dispute,05-04-2021 10:16
C2,PS4,Traffic Jam,05-04-2021 12:50
C2,PS4,Traffic Jam,05-04-2021 13:02
C2,PS4,Police Help Required By 1090,05-04-2021 13:37
C2,PS4,Domestic Violence,05-04-2021 14:01
C2,PS4,Crime On Phone Mobile Social Media Internet,05-04-2021 14:02
C2,PS4,Dispute,05-04-2021 15:37
C2,PS4,Threat In Person,05-04-2021 17:06
C2,PS4,Threat In Person,05-04-2021 17:18
C2,PS4,Theft,05-04-2021 17:51
C2,PS4,Information Against Police,05-04-2021 18:16
C2,PS4,Missing,05-04-2021 19:16
C2,PS4,Information Against Police,05-04-2021 22:13
C2,PS4,Theft,06-04-2021 07:57
C2,PS4,Dispute,06-04-2021 10:46
C2,PS4,Dispute,06-04-2021 11:22
C2,PS4,Dispute,06-04-2021 13:52
C2,PS4,Crime On Phone Mobile Social Media Internet,06-04-2021 15:18
C2,PS4,Dispute,06-04-2021 15:41
C2,PS4,Crime On Phone Mobile Social Media Internet,06-04-2021 16:09
C2,PS4,Dispute,06-04-2021 16:50
C2,PS4,Sos,06-04-2021 21:03
C2,PS4,Domestic Violence,06-04-2021 22:10
C2,PS4,Dispute,06-04-2021 22:17
C2,PS4,Dispute,06-04-2021 23:51
C2,PS4,Information Against Police,07-04-2021 02:57
C2,PS4,Dispute,07-04-2021 12:26
C2,PS4,Missing,07-04-2021 14:45
C2,PS4,Missing,07-04-2021 23:32
C2,PS4,Missing,07-04-2021 23:35
C2,PS4,Theft,08-04-2021 00:01
C2,PS4,Missing,08-04-2021 00:16
C2,PS4,Dispute,08-04-2021 03:33
C2,PS4,Theft,08-04-2021 06:17
C2,PS4,Suicide,08-04-2021 07:29
C2,PS4,Property Disputes,08-04-2021 09:59
C2,PS4,Threat In Person,08-04-2021 11:50
C2,PS4,Domestic Violence,08-04-2021 12:10
C2,PS4,Forgery,08-04-2021 13:09
C2,PS4,Property Disputes,08-04-2021 13:40
C2,PS4,Dispute,08-04-2021 13:42
C2,PS4,Dispute,08-04-2021 14:45
C2,PS4,Found Deadbody,08-04-2021 16:29
C2,PS4,Dispute,08-04-2021 21:06
C2,PS4,Theft,08-04-2021 22:12
C2,PS4,Theft,08-04-2021 22:14
C2,PS4,Dispute,08-04-2021 22:26
C2,PS4,Robbery,08-04-2021 23:41
C2,PS4,Crime On Phone Mobile Social Media Internet,09-04-2021 00:16
C2,PS4,Dispute,09-04-2021 10:26
C2,PS4,Theft,09-04-2021 10:38
C2,PS4,Dispute,09-04-2021 10:50
C2,PS4,Robbery,09-04-2021 11:29
C2,PS4,Theft,09-04-2021 12:05
C2,PS4,Dispute,09-04-2021 12:37
C2,PS4,Kidnap,09-04-2021 12:49
C2,PS4,Dispute,09-04-2021 12:55
C2,PS4,Dispute,09-04-2021 15:21
C2,PS4,Theft,09-04-2021 17:55
C2,PS4,Threat In Person,09-04-2021 23:38
C2,PS4,Theft,10-04-2021 07:14
C2,PS4,Theft,10-04-2021 09:16
C2,PS4,Theft,10-04-2021 09:23
C2,PS4,Dispute,10-04-2021 11:10
C2,PS4,Dispute,10-04-2021 11:55
C2,PS4,Dispute,10-04-2021 16:51
C2,PS4,Threat In Person,10-04-2021 17:34
C2,PS4,Domestic Violence,10-04-2021 20:08
C2,PS4,Dispute,10-04-2021 20:45
C2,PS4,Threat In Person,10-04-2021 21:08
C2,PS4,Domestic Violence,10-04-2021 21:56
C2,PS4,Dispute,10-04-2021 21:57
C2,PS4,Dispute,10-04-2021 22:09
C2,PS4,Information Against Other Government Departments,11-04-2021 04:51
C2,PS4,Dispute,11-04-2021 08:52
C2,PS4,Dispute,11-04-2021 14:17
C2,PS4,Small Fire,11-04-2021 14:57
C2,PS4,Dispute,11-04-2021 15:25
C2,PS4,Female Sexual Harrassment,11-04-2021 15:58
C2,PS4,Dispute,11-04-2021 18:25
C2,PS4,Dispute,11-04-2021 20:17
C2,PS4,Dispute,11-04-2021 21:00
C2,PS4,Dispute,11-04-2021 23:55
C2,PS4,Threat In Person,12-04-2021 11:53
C2,PS4,Threat In Person,12-04-2021 13:00
C2,PS4,Missing,12-04-2021 15:49
C2,PS4,Threat In Person,12-04-2021 16:12
C2,PS4,Dispute,12-04-2021 17:49
C2,PS4,Excise Act Offenses,12-04-2021 19:38
C2,PS4,Dispute,12-04-2021 21:29
C2,PS4,Sos,12-04-2021 22:07
C2,PS4,Dispute,12-04-2021 22:35
C2,PS4,Domestic Violence,12-04-2021 22:52
C2,PS4,Dispute,13-04-2021 00:03
C2,PS4,Threat In Person,13-04-2021 00:14
C2,PS4,Information Against Other Government Departments,13-04-2021 09:28
C2,PS4,Dispute,13-04-2021 13:04
C2,PS4,Police Help Required By 1090,13-04-2021 14:15
C2,PS4,Dispute,13-04-2021 14:18
C2,PS4,Dispute,13-04-2021 15:04
C2,PS4,Threat In Person,13-04-2021 15:16
C2,PS4,Dispute,13-04-2021 16:24
C2,PS4,Dispute,13-04-2021 19:46
C2,PS4,Dispute,13-04-2021 23:52
C2,PS4,Dispute,14-04-2021 13:26
C2,PS4,Dispute,14-04-2021 15:35
C2,PS4,Dispute,14-04-2021 16:01
C2,PS4,Threat In Person,14-04-2021 17:59
C2,PS4,Dispute,15-04-2021 19:05
C2,PS4,Domestic Violence,15-04-2021 21:51
C2,PS4,Threat In Person,15-04-2021 21:51
C2,PS4,Domestic Violence,15-04-2021 22:46
C2,PS4,Dispute,15-04-2021 23:05
C2,PS4,Domestic Violence,15-04-2021 23:29
C2,PS4,Missing,16-04-2021 06:48
C2,PS4,Dispute,16-04-2021 10:59
C2,PS4,Dispute,16-04-2021 11:30
C2,PS4,Dispute,16-04-2021 12:45
C2,PS4,Information Against Other Government Departments,16-04-2021 12:53
C2,PS4,Ndps Act Offenses,16-04-2021 14:15
C2,PS4,Dispute,17-04-2021 12:47
C2,PS4,Dispute,17-04-2021 14:40
C2,PS4,Information Against Other Government Departments,17-04-2021 15:25
C2,PS4,Dispute,17-04-2021 16:15
C2,PS4,Dispute,17-04-2021 19:52
C2,PS4,Female Sexual Harrassment,17-04-2021 20:19
C2,PS4,Dispute,17-04-2021 21:07
C2,PS4,Police Help Required By 108,17-04-2021 21:54
C2,PS4,Domestic Violence,18-04-2021 00:37
C2,PS4,Information Against Other Government Departments,18-04-2021 01:00
C2,PS4,Dispute,18-04-2021 14:49
C2,PS4,Information Against Other Government Departments,18-04-2021 16:20
C2,PS4,Dispute,19-04-2021 12:33
C2,PS4,Medium Fire,19-04-2021 13:55
C2,PS4,Dispute,19-04-2021 16:36
C2,PS4,Cyber Crimes,19-04-2021 16:39
C2,PS4,Dispute,19-04-2021 18:21
C2,PS4,Threat In Person,19-04-2021 18:42
C2,PS4,Dispute,19-04-2021 18:49
C2,PS4,Dispute,19-04-2021 22:48
C2,PS4,Theft,19-04-2021 23:45
C2,PS4,Domestic Violence,20-04-2021 00:06
C2,PS4,Pollution,20-04-2021 00:31
C2,PS4,Dispute,20-04-2021 07:06
C2,PS4,Theft,20-04-2021 09:27
C2,PS4,Cyber Crimes,20-04-2021 13:03
C2,PS4,Information Against Other Government Departments,20-04-2021 16:33
C2,PS4,Crime On Phone Mobile Social Media Internet,20-04-2021 17:09
C2,PS4,Dispute,20-04-2021 17:31
C2,PS4,Dispute,20-04-2021 22:25
C2,PS4,Dispute,21-04-2021 07:27
C2,PS4,Theft,21-04-2021 08:27
C2,PS4,Cyber Crimes,21-04-2021 13:16
C2,PS4,Dispute,21-04-2021 14:39
C2,PS4,Dispute,21-04-2021 15:55
C2,PS4,Dispute,21-04-2021 19:34
C2,PS4,Dispute,21-04-2021 21:48
C2,PS4,Threat In Person,21-04-2021 21:48
C2,PS4,Dispute,21-04-2021 21:53
C2,PS4,Dispute,21-04-2021 23:04
C2,PS4,Dispute,22-04-2021 01:55
C2,PS4,Dispute,22-04-2021 12:28
C2,PS4,Dispute,22-04-2021 17:03
C2,PS4,Accident,22-04-2021 19:13
C2,PS4,Dispute,22-04-2021 19:45
C2,PS4,Traffic Jam,22-04-2021 20:09
C2,PS4,Domestic Violence,22-04-2021 21:17
C2,PS4,Attempted Murder,22-04-2021 22:36
C2,PS4,Threat In Person,23-04-2021 01:02
C2,PS4,Pollution,23-04-2021 01:59
C2,PS4,Threat In Person,23-04-2021 02:50
C2,PS4,Threat In Person,23-04-2021 03:01
C2,PS4,Found Deadbody,23-04-2021 09:41
C2,PS4,Dispute,23-04-2021 13:38
C2,PS4,Dispute,23-04-2021 15:48
C2,PS4,Information Against Other Government Departments,23-04-2021 15:49
C2,PS4,Dispute,23-04-2021 16:57
C2,PS4,Dispute,23-04-2021 17:58
C2,PS4,Forgery,23-04-2021 19:17
C2,PS4,Dispute,23-04-2021 23:12
